Id,State,black,green,arrow,red,yellow
green4_354,[‘green’],0,1,0,0,0
green4_355,[‘green’],0,1,0,0,0
green4_356,[‘green’],0,1,0,0,0
green4_357,[‘green’],0,1,0,0,0
green4_358,[‘green’],0,1,0,0,0
green4_359,[‘green’],0,1,0,0,0
green4_360,[‘green’],0,1,0,0,0
green4_361,[‘green’],0,1,0,0,0
green4_362,[‘green’],0,1,0,0,0
green4_363,[‘green’],0,1,0,0,0
green4_364,[‘green’],0,1,0,0,0
green4_365,[‘green’],0,1,0,0,0
green4_366,[‘green’],0,1,0,0,0
green4_367,[‘green’],0,1,0,0,0
green4_368,[‘green’],0,1,0,0,0
green4_369,[‘green’],0,1,0,0,0
green4_370,[‘green’],0,1,0,0,0
green4_371,[‘green’],0,1,0,0,0
green4_372,[‘green’],0,1,0,0,0
green4_373,[‘green’],0,1,0,0,0
green4_374,[‘green’],0,1,0,0,0
green4_375,[‘green’],0,1,0,0,0
green4_376,[‘green’],0,1,0,0,0
green4_377,[‘green’],0,1,0,0,0
green4_378,[‘green’],0,1,0,0,0
green4_379,[‘green’],0,1,0,0,0
green4_380,[‘green’],0,1,0,0,0
green4_381,[‘green’],0,1,0,0,0
green4_382,[‘green’],0,1,0,0,0
green4_383,[‘green’],0,1,0,0,0
green4_384,[‘green’],0,1,0,0,0
green4_385,[‘green’],0,1,0,0,0
green4_386,[‘green’],0,1,0,0,0
green4_387,[‘green’],0,1,0,0,0
green4_388,[‘green’],0,1,0,0,0
green4_389,[‘green’],0,1,0,0,0
green4_390,[‘green’],0,1,0,0,0
green4_391,[‘green’],0,1,0,0,0
green4_392,[‘green’],0,1,0,0,0
green4_393,[‘green’],0,1,0,0,0
green4_394,[‘green’],0,1,0,0,0
green4_395,[‘green’],0,1,0,0,0
green4_396,[‘green’],0,1,0,0,0
green4_397,[‘green’],0,1,0,0,0
green4_398,[‘green’],0,1,0,0,0
green4_399,[‘green’],0,1,0,0,0
green4_400,[‘green’],0,1,0,0,0
green4_401,[‘green’],0,1,0,0,0
green4_402,[‘green’],0,1,0,0,0
green4_403,[‘green’],0,1,0,0,0
green4_404,[‘green’],0,1,0,0,0
green4_405,[‘green’],0,1,0,0,0
green4_406,[‘green’],0,1,0,0,0
green4_407,[‘green’],0,1,0,0,0
green4_408,[‘green’],0,1,0,0,0
green4_409,[‘green’],0,1,0,0,0
green4_410,[‘green’],0,1,0,0,0
green4_411,[‘green’],0,1,0,0,0
green4_412,[‘green’],0,1,0,0,0
green4_413,[‘green’],0,1,0,0,0
green4_414,[‘green’],0,1,0,0,0
green4_415,[‘green’],0,1,0,0,0
green4_416,[‘green’],0,1,0,0,0
green4_417,[‘green’],0,1,0,0,0
green4_418,[‘green’],0,1,0,0,0
green4_419,[‘green’],0,1,0,0,0
green4_420,[‘green’],0,1,0,0,0
green4_421,[‘green’],0,1,0,0,0
green4_422,[‘green’],0,1,0,0,0
green4_423,[‘green’],0,1,0,0,0
green4_424,[‘green’],0,1,0,0,0
green4_425,[‘green’],0,1,0,0,0
green4_426,[‘green’],0,1,0,0,0
green4_427,[‘green’],0,1,0,0,0
green4_428,[‘green’],0,1,0,0,0
green4_429,[‘green’],0,1,0,0,0
green4_430,[‘green’],0,1,0,0,0
green4_431,[‘green’],0,1,0,0,0
green4_432,[‘green’],0,1,0,0,0
green4_433,[‘green’],0,1,0,0,0
green4_434,[‘green’],0,1,0,0,0
green4_435,[‘green’],0,1,0,0,0
green4_436,[‘green’],0,1,0,0,0
green4_437,[‘green’],0,1,0,0,0
green4_438,[‘green’],0,1,0,0,0
green4_439,[‘green’],0,1,0,0,0
green4_440,[‘green’],0,1,0,0,0
green4_441,[‘green’],0,1,0,0,0
green4_442,[‘green’],0,1,0,0,0
green4_443,[‘green’],0,1,0,0,0
green4_444,[‘green’],0,1,0,0,0
green4_445,[‘green’],0,1,0,0,0
green4_446,[‘green’],0,1,0,0,0
green4_447,[‘green’],0,1,0,0,0
green4_448,[‘green’],0,1,0,0,0
green4_449,[‘green’],0,1,0,0,0
green4_450,[‘green’],0,1,0,0,0
green4_451,[‘green’],0,1,0,0,0
green4_452,[‘green’],0,1,0,0,0
green4_453,[‘green’],0,1,0,0,0
green4_454,[‘green’],0,1,0,0,0
green4_455,[‘green’],0,1,0,0,0
green4_456,[‘green’],0,1,0,0,0
green4_457,[‘green’],0,1,0,0,0
green4_458,[‘green’],0,1,0,0,0
green4_459,[‘green’],0,1,0,0,0
green4_460,[‘green’],0,1,0,0,0
green4_461,[‘green’],0,1,0,0,0
green4_462,[‘green’],0,1,0,0,0
green4_463,[‘green’],0,1,0,0,0
green4_464,[‘green’],0,1,0,0,0
green4_465,[‘green’],0,1,0,0,0
green4_466,[‘green’],0,1,0,0,0
green4_467,[‘green’],0,1,0,0,0
green4_468,[‘green’],0,1,0,0,0
green4_469,[‘green’],0,1,0,0,0
green4_470,[‘green’],0,1,0,0,0
green4_471,[‘green’],0,1,0,0,0
green4_472,[‘green’],0,1,0,0,0
green4_473,[‘green’],0,1,0,0,0
green4_474,[‘green’],0,1,0,0,0
green4_475,[‘green’],0,1,0,0,0
green4_476,[‘green’],0,1,0,0,0
green4_477,[‘green’],0,1,0,0,0
green4_478,[‘green’],0,1,0,0,0
green4_479,[‘green’],0,1,0,0,0
green4_480,[‘green’],0,1,0,0,0
green4_481,[‘green’],0,1,0,0,0
green4_482,[‘green’],0,1,0,0,0
green4_483,[‘green’],0,1,0,0,0
green4_484,[‘green’],0,1,0,0,0
green4_485,[‘green’],0,1,0,0,0
green4_486,[‘green’],0,1,0,0,0
green4_487,[‘green’],0,1,0,0,0
green4_488,[‘green’],0,1,0,0,0
green4_489,[‘green’],0,1,0,0,0
green4_490,[‘green’],0,1,0,0,0
green4_491,[‘green’],0,1,0,0,0
green4_492,[‘green’],0,1,0,0,0
green4_493,[‘green’],0,1,0,0,0
green4_494,[‘green’],0,1,0,0,0
green4_495,[‘green’],0,1,0,0,0
green4_496,[‘green’],0,1,0,0,0
green4_497,[‘green’],0,1,0,0,0
green4_498,[‘green’],0,1,0,0,0
green4_499,[‘green’],0,1,0,0,0
green4_500,[‘green’],0,1,0,0,0
greenarrow_1,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_2,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_3,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_4,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_5,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_6,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_7,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_8,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_9,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_10,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_11,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_12,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_13,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_14,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_15,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_16,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_17,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_18,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_19,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_20,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_21,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_22,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_23,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_24,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_25,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_26,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_27,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_28,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_29,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_30,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_31,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_32,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_33,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_34,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_35,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_36,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_37,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_38,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_39,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_40,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_41,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_42,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_43,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_44,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_45,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_46,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_47,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_48,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_49,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_50,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_51,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_52,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_53,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_54,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_55,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_56,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_57,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_58,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_59,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_60,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_61,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_62,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_63,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_64,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_65,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_66,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_67,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_68,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_69,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_70,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_71,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_72,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_73,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_74,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_75,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_76,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_77,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_78,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_79,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_80,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_81,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_82,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_83,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_84,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_85,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_86,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_87,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_88,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_89,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_90,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_91,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_92,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_93,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_94,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_95,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_96,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_97,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_98,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_99,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_100,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_101,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_102,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_103,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_104,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_105,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_106,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_107,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_108,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_109,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_110,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_111,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_112,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_113,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_114,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_115,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_116,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_117,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_118,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_119,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_120,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_121,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_122,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_123,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_124,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_125,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_126,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_127,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_128,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_129,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_130,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_131,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_132,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_133,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_134,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_135,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_136,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_137,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_138,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_139,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_140,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_141,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_142,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_143,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_144,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_145,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_146,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_147,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_148,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_149,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_150,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_151,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_152,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_153,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_154,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_155,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_156,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_157,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_158,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_159,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_160,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_161,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_162,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_163,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_164,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_165,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_166,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_167,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_168,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_169,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_170,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_171,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_172,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_173,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_174,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_175,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_176,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_177,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_178,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_179,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_180,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_181,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_182,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_183,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_184,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_185,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_186,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_187,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_188,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_189,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_190,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_191,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_192,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_193,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_194,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_195,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_196,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_197,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_198,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_199,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_200,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_201,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_202,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_203,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_204,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_205,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_206,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_207,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_208,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_209,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_210,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_211,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_212,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_213,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_214,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_215,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_216,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_217,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_218,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_219,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_220,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_221,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_222,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_223,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_224,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_225,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_226,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_227,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_228,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_229,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_230,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_231,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_232,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_233,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_234,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_235,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_236,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_237,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_238,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_239,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_240,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_241,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_242,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_243,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_244,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_245,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_246,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_247,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_248,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_249,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_250,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_251,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_252,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_253,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_254,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_255,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_256,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_257,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_258,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_259,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_260,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_261,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_262,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_263,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_264,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_265,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_266,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_267,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_268,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_269,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_270,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_271,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_272,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_273,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_274,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_275,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_276,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_277,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_278,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_279,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_280,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_281,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_282,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_283,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_284,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_285,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_286,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_287,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_288,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_289,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_290,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_291,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_292,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_293,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_294,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_295,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_296,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_297,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_298,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_299,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_300,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_301,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_302,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_303,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_304,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_305,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_306,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_307,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_308,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_309,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_310,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_311,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_312,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_313,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_314,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_315,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_316,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_317,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_318,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_319,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_320,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_321,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_322,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_323,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_324,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_325,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_326,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_327,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_328,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_329,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_330,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_331,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_332,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_333,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_334,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_335,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_336,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_337,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_338,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_339,"[‘green’,’arrow’]",0,1,1,0,0
greenarrow_340,"[‘green’,’arrow’]",0,1,1,0,0
